kommun;period;key;count;per100k
1473;2010;drugs_weapons;58;632.0
1473;2010;person;288;3136.0
1473;2010;theft;343;3735.0
1473;2010;total;1016;11063.0
1473;2010;vandalism;102;1111.0
1473;2011;burglary;87;957.0
1473;2011;drugs_weapons;37;407.0
1473;2011;person;201;2212.0
1473;2011;theft;323;3554.0
1473;2011;total;861;9474.0
1473;2011;vandalism;72;792.0
1473;2012;burglary;65;719.0
1473;2012;drugs_weapons;77;852.0
1473;2012;person;178;1970.0
1473;2012;theft;319;3530.0
1473;2012;total;791;8754.0
1473;2012;vandalism;71;786.0
1473;2013;burglary;89;989.0
1473;2013;drugs_weapons;52;578.0
1473;2013;person;192;2133.0
1473;2013;theft;306;3400.0
1473;2013;total;801;8900.0
1473;2013;vandalism;62;689.0
1473;2014;burglary;147;1628.0
1473;2014;drugs_weapons;70;775.0
1473;2014;person;232;2569.0
1473;2014;theft;441;4883.0
1473;2014;total;1086;12024.0
1473;2014;vandalism;92;1019.0
1473;2015;burglary;186;2026.0
1473;2015;drugs_weapons;104;1133.0
1473;2015;person;242;2635.0
1473;2015;theft;538;5859.0
1473;2015;total;1362;14833.0
1473;2015;vandalism;104;1133.0
1473;2016;burglary;126;1346.0
1473;2016;drugs_weapons;80;854.0
1473;2016;person;323;3449.0
1473;2016;theft;353;3770.0
1473;2016;total;1087;11608.0
1473;2016;vandalism;91;972.0
1473;2017;burglary;132;1401.0
1473;2017;drugs_weapons;86;912.0
1473;2017;person;252;2674.0
1473;2017;theft;371;3937.0
1473;2017;total;992;10526.0
1473;2017;vandalism;75;796.0
1473;2018;burglary;95;1015.0
1473;2018;drugs_weapons;82;876.0
1473;2018;person;262;2798.0
1473;2018;theft;338;3610.0
1473;2018;total;976;10424.0
1473;2018;vandalism;76;812.0
1473;2019;burglary;71;763.0
1473;2019;drugs_weapons;87;935.0
1473;2019;person;185;1989.0
1473;2019;theft;279;2999.0
1473;2019;total;823;8847.0
1473;2019;vandalism;74;795.0
1473;2020;burglary;79;851.0
1473;2020;drugs_weapons;86;926.0
1473;2020;person;217;2337.0
1473;2020;theft;249;2681.0
1473;2020;total;858;9239.0
1473;2020;vandalism;88;948.0
1473;2021;burglary;68;736.0
1473;2021;drugs_weapons;62;671.0
1473;2021;person;214;2315.0
1473;2021;theft;210;2272.0
1473;2021;total;931;10071.0
1473;2021;vandalism;74;801.0
1473;2022;burglary;81;881.0
1473;2022;drugs_weapons;100;1087.0
1473;2022;person;216;2349.0
1473;2022;theft;216;2349.0
1473;2022;total;883;9601.0
1473;2022;vandalism;69;750.0
1473;2023;burglary;68;742.0
1473;2023;drugs_weapons;38;415.0
1473;2023;person;186;2030.0
1473;2023;theft;258;2816.0
1473;2023;total;802;8752.0
1473;2023;vandalism;63;688.0
1473;2024;burglary;66;726.0
1473;2024;drugs_weapons;105;1155.0
1473;2024;person;336;3696.0
1473;2024;theft;236;2596.0
1473;2024;total;1081;11892.0
1473;2024;vandalism;73;803.0
1473;2025;burglary;34;375.0
1473;2025;drugs_weapons;108;1191.0
1473;2025;person;250;2757.0
1473;2025;theft;188;2073.0
1473;2025;total;917;10112.0
1473;2025;vandalism;79;871.0
1480;1996;burglary;10815;2395.0
1480;1996;drugs_weapons;2353;521.0
1480;1996;person;7539;1669.0
1480;1996;theft;53486;11844.0
1480;1996;total;74765;16555.0
1480;1996;vandalism;4772;1057.0
1480;1997;burglary;11166;2452.0
1480;1997;drugs_weapons;2230;489.0
1480;1997;person;8079;1774.0
1480;1997;theft;59633;13097.0
1480;1997;total;83303;18296.0
1480;1997;vandalism;5634;1237.0
1480;1998;burglary;10320;2253.0
1480;1998;drugs_weapons;2632;574.0
1480;1998;person;8865;1935.0
1480;1998;theft;58964;12871.0
1480;1998;total;84914;18536.0
1480;1998;vandalism;7164;1564.0
1480;1999;burglary;8782;1905.0
1480;1999;drugs_weapons;3290;714.0
1480;1999;person;9948;2158.0
1480;1999;theft;55710;12084.0
1480;1999;total;82970;17997.0
1480;1999;vandalism;6141;1332.0
1480;2000;burglary;9366;2015.0
1480;2000;drugs_weapons;2412;519.0
1480;2000;person;10131;2180.0
1480;2000;theft;56040;12059.0
1480;2000;total;88270;18994.0
1480;2000;vandalism;7274;1565.0
1480;2001;burglary;9466;2018.0
1480;2001;drugs_weapons;2646;564.0
1480;2001;person;10476;2233.0
1480;2001;theft;58684;12509.0
1480;2001;total;95222;20298.0
1480;2001;vandalism;8463;1804.0
1480;2002;burglary;9141;1932.0
1480;2002;drugs_weapons;3631;767.0
1480;2002;person;10691;2260.0
1480;2002;theft;57705;12197.0
1480;2002;total;95425;20170.0
1480;2002;vandalism;10460;2211.0
1480;2003;burglary;8717;1829.0
1480;2003;drugs_weapons;3695;775.0
1480;2003;person;9929;2084.0
1480;2003;theft;54318;11400.0
1480;2003;total;90379;18968.0
1480;2003;vandalism;9638;2023.0
1480;2004;burglary;8234;1716.0
1480;2004;drugs_weapons;3378;704.0
1480;2004;person;10279;2143.0
1480;2004;theft;51977;10835.0
1480;2004;total;88158;18376.0
1480;2004;vandalism;9120;1901.0
1480;2005;burglary;8694;1799.0
1480;2005;drugs_weapons;2801;580.0
1480;2005;person;11257;2330.0
1480;2005;theft;50444;10440.0
1480;2005;total;85796;17757.0
1480;2005;vandalism;8942;1851.0
1480;2006;burglary;8188;1680.0
1480;2006;drugs_weapons;4007;822.0
1480;2006;person;11135;2285.0
1480;2006;theft;48424;9936.0
1480;2006;total;85963;17639.0
1480;2006;vandalism;9985;2049.0
1480;2007;burglary;6982;1420.0
1480;2007;drugs_weapons;4774;971.0
1480;2007;person;11303;2299.0
1480;2007;theft;47210;9603.0
1480;2007;total;87614;17821.0
1480;2007;vandalism;11712;2382.0
1480;2008;burglary;6003;1208.0
1480;2008;drugs_weapons;5114;1030.0
1480;2008;person;11092;2232.0
1480;2008;theft;43719;8799.0
1480;2008;total;84953;17098.0
1480;2008;vandalism;11989;2413.0
1480;2009;burglary;6053;1202.0
1480;2009;drugs_weapons;4973;987.0
1480;2009;person;12524;2486.0
1480;2009;theft;43090;8554.0
1480;2009;total;94514;18762.0
1480;2009;vandalism;18108;3595.0
1480;2010;burglary;5983;1172.0
1480;2010;drugs_weapons;5216;1022.0
1480;2010;person;13035;2553.0
1480;2010;theft;42410;8307.0
1480;2010;total;94364;18483.0
1480;2010;vandalism;18202;3565.0
1480;2011;burglary;5824;1126.0
1480;2011;drugs_weapons;4895;947.0
1480;2011;person;13463;2604.0
1480;2011;theft;42030;8129.0
1480;2011;total;93038;17994.0
1480;2011;vandalism;17287;3343.0
1480;2012;burglary;5166;987.0
1480;2012;drugs_weapons;5683;1086.0
1480;2012;person;14060;2687.0
1480;2012;theft;42203;8066.0
1480;2012;total;93815;17930.0
1480;2012;vandalism;17304;3307.0
1480;2013;burglary;6104;1152.0
1480;2013;drugs_weapons;4995;943.0
1480;2013;person;13147;2482.0
1480;2013;theft;45727;8633.0
1480;2013;total;91924;17355.0
1480;2013;vandalism;12415;2344.0
1480;2014;burglary;5414;1008.0
1480;2014;drugs_weapons;5359;998.0
1480;2014;person;14270;2656.0
1480;2014;theft;44634;8309.0
1480;2014;total;93807;17462.0
1480;2014;vandalism;13618;2535.0
1480;2015;burglary;6078;1116.0
1480;2015;drugs_weapons;4553;836.0
1480;2015;person;14056;2581.0
1480;2015;theft;46749;8583.0
1480;2015;total;105921;19447.0
1480;2015;vandalism;24912;4574.0
1480;2016;burglary;6995;1266.0
1480;2016;drugs_weapons;5275;955.0
1480;2016;person;14882;2694.0
1480;2016;theft;46358;8392.0
1480;2016;total;98738;17874.0
1480;2016;vandalism;16271;2945.0
1480;2017;burglary;5359;956.0
1480;2017;drugs_weapons;6790;1212.0
1480;2017;person;14050;2507.0
1480;2017;theft;39107;6979.0
1480;2017;total;88323;15762.0
1480;2017;vandalism;13724;2449.0
1480;2018;burglary;4934;869.0
1480;2018;drugs_weapons;7362;1297.0
1480;2018;person;13209;2326.0
1480;2018;theft;35353;6225.0
1480;2018;total;83396;14684.0
1480;2018;vandalism;13223;2328.0
1480;2019;burglary;5666;984.0
1480;2019;drugs_weapons;8433;1465.0
1480;2019;person;13308;2312.0
1480;2019;theft;35501;6168.0
1480;2019;total;87295;15167.0
1480;2019;vandalism;14824;2576.0
1480;2020;burglary;5930;1020.0
1480;2020;drugs_weapons;8568;1474.0
1480;2020;person;15461;2660.0
1480;2020;theft;34196;5884.0
1480;2020;total;94036;16181.0
1480;2020;vandalism;16950;2917.0
1480;2021;burglary;4891;836.0
1480;2021;drugs_weapons;8097;1383.0
1480;2021;person;16385;2799.0
1480;2021;theft;31284;5345.0
1480;2021;total;89446;15282.0
1480;2021;vandalism;13469;2301.0
1480;2022;burglary;5210;880.0
1480;2022;drugs_weapons;7171;1211.0
1480;2022;person;16347;2760.0
1480;2022;theft;32433;5477.0
1480;2022;total;94437;15947.0
1480;2022;vandalism;18378;3103.0
1480;2023;burglary;5028;837.0
1480;2023;drugs_weapons;7092;1181.0
1480;2023;person;16499;2746.0
1480;2023;theft;30452;5069.0
1480;2023;total;90659;15092.0
1480;2023;vandalism;15389;2562.0
1480;2024;burglary;4521;745.0
1480;2024;drugs_weapons;8184;1348.0
1480;2024;person;17115;2820.0
1480;2024;theft;27071;4461.0
1480;2024;total;88766;14627.0
1480;2024;vandalism;13306;2193.0
1480;2025;burglary;3541;579.0
1480;2025;drugs_weapons;8474;1387.0
1480;2025;person;17574;2876.0
1480;2025;theft;22744;3722.0
1480;2025;total;84816;13878.0
1480;2025;vandalism;12528;2050.0
1481;1996;burglary;665;1223.0
1481;1996;drugs_weapons;111;204.0
1481;1996;person;612;1126.0
1481;1996;theft;3626;6669.0
1481;1996;total;5396;9924.0
1481;1996;vandalism;459;844.0
1481;1997;burglary;931;1705.0
1481;1997;drugs_weapons;126;231.0
1481;1997;person;953;1745.0
1481;1997;theft;4288;7851.0
1481;1997;total;6472;11850.0
1481;1997;vandalism;491;899.0
1481;1998;burglary;926;1684.0
1481;1998;drugs_weapons;234;426.0
1481;1998;person;679;1235.0
1481;1998;theft;4569;8310.0
1481;1998;total;6664;12120.0
1481;1998;vandalism;593;1079.0
1481;1999;burglary;889;1605.0
1481;1999;drugs_weapons;211;381.0
1481;1999;person;795;1435.0
1481;1999;theft;4477;8083.0
1481;1999;total;6835;12340.0
1481;1999;vandalism;651;1175.0
1481;2000;burglary;832;1490.0
1481;2000;drugs_weapons;220;394.0
1481;2000;person;677;1212.0
1481;2000;theft;4114;7366.0
1481;2000;total;6504;11646.0
1481;2000;vandalism;541;969.0
1481;2001;burglary;829;1469.0
1481;2001;drugs_weapons;133;236.0
1481;2001;person;670;1187.0
1481;2001;theft;3844;6811.0
1481;2001;total;5935;10516.0
1481;2001;vandalism;435;771.0
1481;2002;burglary;1037;1822.0
1481;2002;drugs_weapons;225;395.0
1481;2002;person;980;1722.0
1481;2002;theft;4588;8062.0
1481;2002;total;7047;12382.0
1481;2002;vandalism;483;849.0
1481;2003;burglary;822;1435.0
1481;2003;drugs_weapons;237;414.0
1481;2003;person;626;1092.0
1481;2003;theft;3933;6864.0
1481;2003;total;6113;10668.0
1481;2003;vandalism;545;951.0
1481;2004;burglary;771;1338.0
1481;2004;drugs_weapons;295;511.0
1481;2004;person;814;1412.0
1481;2004;theft;3872;6718.0
1481;2004;total;6608;11465.0
1481;2004;vandalism;646;1121.0
1481;2005;burglary;815;1405.0
1481;2005;drugs_weapons;265;457.0
1481;2005;person;759;1309.0
1481;2005;theft;3991;6882.0
1481;2005;total;6788;11705.0
1481;2005;vandalism;718;1238.0
1481;2006;burglary;861;1470.0
1481;2006;drugs_weapons;461;787.0
1481;2006;person;859;1466.0
1481;2006;theft;3872;6609.0
1481;2006;total;7140;12187.0
1481;2006;vandalism;779;1330.0
1481;2007;burglary;626;1058.0
1481;2007;drugs_weapons;439;741.0
1481;2007;person;838;1416.0
1481;2007;theft;3406;5755.0
1481;2007;total;6775;11447.0
1481;2007;vandalism;965;1631.0
1481;2008;burglary;506;849.0
1481;2008;drugs_weapons;531;891.0
1481;2008;person;904;1516.0
1481;2008;theft;2997;5027.0
1481;2008;total;6654;11160.0
1481;2008;vandalism;991;1662.0
1481;2009;burglary;527;877.0
1481;2009;drugs_weapons;496;825.0
1481;2009;person;907;1509.0
1481;2009;theft;2853;4747.0
1481;2009;total;6427;10694.0
1481;2009;vandalism;1025;1706.0
1481;2010;burglary;530;873.0
1481;2010;drugs_weapons;439;723.0
1481;2010;person;822;1355.0
1481;2010;theft;2671;4402.0
1481;2010;total;5669;9343.0
1481;2010;vandalism;720;1187.0
1481;2011;burglary;618;1011.0
1481;2011;drugs_weapons;378;618.0
1481;2011;person;873;1428.0
1481;2011;theft;3070;5020.0
1481;2011;total;6723;10993.0
1481;2011;vandalism;1143;1869.0
1481;2012;burglary;519;844.0
1481;2012;drugs_weapons;512;833.0
1481;2012;person;1002;1629.0
1481;2012;theft;3098;5038.0
1481;2012;total;6656;10823.0
1481;2012;vandalism;743;1208.0
1481;2013;burglary;690;1116.0
1481;2013;drugs_weapons;514;832.0
1481;2013;person;984;1592.0
1481;2013;theft;3527;5705.0
1481;2013;total;6807;11011.0
1481;2013;vandalism;573;927.0
1481;2014;burglary;762;1220.0
1481;2014;drugs_weapons;375;601.0
1481;2014;person;966;1547.0
1481;2014;theft;3319;5314.0
1481;2014;total;6489;10390.0
1481;2014;vandalism;548;877.0
1481;2015;burglary;687;1088.0
1481;2015;drugs_weapons;290;459.0
1481;2015;person;1084;1717.0
1481;2015;theft;3177;5032.0
1481;2015;total;6520;10327.0
1481;2015;vandalism;826;1308.0
1481;2016;burglary;647;1012.0
1481;2016;drugs_weapons;338;529.0
1481;2016;person;957;1498.0
1481;2016;theft;3032;4745.0
1481;2016;total;6296;9853.0
1481;2016;vandalism;632;989.0
1481;2017;burglary;527;807.0
1481;2017;drugs_weapons;397;608.0
1481;2017;person;1073;1643.0
1481;2017;theft;2697;4131.0
1481;2017;total;5809;8897.0
1481;2017;vandalism;558;855.0
1481;2018;burglary;454;676.0
1481;2018;drugs_weapons;558;832.0
1481;2018;person;956;1424.0
1481;2018;theft;2420;3605.0
1481;2018;total;5548;8264.0
1481;2018;vandalism;473;705.0
1481;2019;burglary;531;772.0
1481;2019;drugs_weapons;593;862.0
1481;2019;person;1079;1569.0
1481;2019;theft;2411;3507.0
1481;2019;total;5599;8143.0
1481;2019;vandalism;421;612.0
1481;2020;burglary;528;758.0
1481;2020;drugs_weapons;679;975.0
1481;2020;person;1196;1718.0
1481;2020;theft;2683;3853.0
1481;2020;total;6531;9379.0
1481;2020;vandalism;503;722.0
1481;2021;burglary;413;591.0
1481;2021;drugs_weapons;579;828.0
1481;2021;person;1153;1649.0
1481;2021;theft;2367;3385.0
1481;2021;total;6329;9052.0
1481;2021;vandalism;531;759.0
1481;2022;burglary;387;553.0
1481;2022;drugs_weapons;383;547.0
1481;2022;person;1252;1788.0
1481;2022;theft;2426;3464.0
1481;2022;total;6395;9132.0
1481;2022;vandalism;710;1014.0
1481;2023;burglary;475;675.0
1481;2023;drugs_weapons;458;651.0
1481;2023;person;1243;1768.0
1481;2023;theft;2599;3696.0
1481;2023;total;6754;9604.0
1481;2023;vandalism;568;808.0
1481;2024;burglary;418;589.0
1481;2024;drugs_weapons;590;831.0
1481;2024;person;1288;1815.0
1481;2024;theft;2234;3147.0
1481;2024;total;6955;9798.0
1481;2024;vandalism;581;819.0
1481;2025;burglary;378;527.0
1481;2025;drugs_weapons;543;756.0
1481;2025;person;1289;1796.0
1481;2025;theft;1929;2688.0
1481;2025;total;6850;9544.0
1481;2025;vandalism;634;883.0
1482;1996;burglary;414;1140.0
1482;1996;drugs_weapons;39;107.0
1482;1996;person;232;639.0
1482;1996;theft;2234;6154.0
1482;1996;total;3020;8319.0
1482;1996;vandalism;316;870.0
1482;1997;burglary;519;1424.0
1482;1997;drugs_weapons;48;131.0
1482;1997;person;260;713.0
1482;1997;theft;2609;7156.0
1482;1997;total;3437;9427.0
1482;1997;vandalism;298;817.0
1482;1998;burglary;548;1498.0
1482;1998;drugs_weapons;46;126.0
1482;1998;person;374;1022.0
1482;1998;theft;2793;7634.0
1482;1998;total;3740;10222.0
1482;1998;vandalism;339;927.0
1482;1999;burglary;436;1188.0
1482;1999;drugs_weapons;40;109.0
1482;1999;person;357;973.0
1482;1999;theft;2280;6214.0
1482;1999;total;3201;8724.0
1482;1999;vandalism;292;796.0
1482;2000;burglary;388;1049.0
1482;2000;drugs_weapons;71;192.0
1482;2000;person;364;984.0
1482;2000;theft;2407;6509.0
1482;2000;total;3482;9416.0
1482;2000;vandalism;304;822.0
1482;2001;burglary;485;1297.0
1482;2001;drugs_weapons;94;251.0
1482;2001;person;474;1268.0
1482;2001;theft;3263;8726.0
1482;2001;total;4568;12215.0
1482;2001;vandalism;289;773.0
1482;2002;burglary;557;1475.0
1482;2002;drugs_weapons;132;350.0
1482;2002;person;459;1216.0
1482;2002;theft;2941;7789.0
1482;2002;total;4308;11410.0
1482;2002;vandalism;336;890.0
1482;2003;burglary;472;1241.0
1482;2003;drugs_weapons;73;192.0
1482;2003;person;452;1188.0
1482;2003;theft;2379;6255.0
1482;2003;total;3714;9765.0
1482;2003;vandalism;354;931.0
1482;2004;burglary;388;1016.0
1482;2004;drugs_weapons;43;112.0
1482;2004;person;514;1345.0
1482;2004;theft;2286;5983.0
1482;2004;total;3573;9352.0
1482;2004;vandalism;338;885.0
1482;2005;burglary;432;1123.0
1482;2005;drugs_weapons;78;203.0
1482;2005;person;428;1112.0
1482;2005;theft;2442;6346.0
1482;2005;total;3810;9901.0
1482;2005;vandalism;421;1094.0
1482;2006;burglary;329;848.0
1482;2006;drugs_weapons;125;322.0
1482;2006;person;533;1374.0
1482;2006;theft;2017;5198.0
1482;2006;total;3516;9062.0
1482;2006;vandalism;310;799.0
1482;2007;burglary;368;937.0
1482;2007;drugs_weapons;118;301.0
1482;2007;person;558;1421.0
1482;2007;theft;2185;5563.0
1482;2007;total;3854;9813.0
1482;2007;vandalism;485;1235.0
1482;2008;burglary;254;636.0
1482;2008;drugs_weapons;124;310.0
1482;2008;person;575;1439.0
1482;2008;theft;1670;4179.0
1482;2008;total;3459;8656.0
1482;2008;vandalism;454;1136.0
1482;2009;burglary;406;1003.0
1482;2009;drugs_weapons;201;497.0
1482;2009;person;525;1296.0
1482;2009;theft;2182;5388.0
1482;2009;total;4002;9882.0
1482;2009;vandalism;447;1104.0
1482;2010;burglary;408;996.0
1482;2010;drugs_weapons;184;449.0
1482;2010;person;639;1559.0
1482;2010;theft;1840;4490.0
1482;2010;total;3667;8947.0
1482;2010;vandalism;391;954.0
1482;2011;burglary;363;877.0
1482;2011;drugs_weapons;221;534.0
1482;2011;person;538;1300.0
1482;2011;theft;1886;4557.0
1482;2011;total;3903;9430.0
1482;2011;vandalism;453;1094.0
1482;2012;burglary;372;893.0
1482;2012;drugs_weapons;255;612.0
1482;2012;person;591;1419.0
1482;2012;theft;1929;4632.0
1482;2012;total;3860;9269.0
1482;2012;vandalism;358;860.0
1482;2013;burglary;464;1107.0
1482;2013;drugs_weapons;286;682.0
1482;2013;person;593;1414.0
1482;2013;theft;2120;5056.0
1482;2013;total;4100;9778.0
1482;2013;vandalism;301;718.0
1482;2014;burglary;406;962.0
1482;2014;drugs_weapons;211;499.0
1482;2014;person;662;1568.0
1482;2014;theft;2043;4839.0
1482;2014;total;4075;9651.0
1482;2014;vandalism;305;722.0
1482;2015;burglary;550;1293.0
1482;2015;drugs_weapons;337;792.0
1482;2015;person;584;1373.0
1482;2015;theft;2324;5464.0
1482;2015;total;4462;10491.0
1482;2015;vandalism;373;877.0
1482;2016;burglary;368;856.0
1482;2016;drugs_weapons;295;686.0
1482;2016;person;626;1455.0
1482;2016;theft;1679;3904.0
1482;2016;total;3795;8824.0
1482;2016;vandalism;338;786.0
1482;2017;burglary;404;924.0
1482;2017;drugs_weapons;336;769.0
1482;2017;person;594;1359.0
1482;2017;theft;1883;4309.0
1482;2017;total;3918;8966.0
1482;2017;vandalism;366;838.0
1482;2018;burglary;373;836.0
1482;2018;drugs_weapons;322;722.0
1482;2018;person;531;1191.0
1482;2018;theft;1685;3778.0
1482;2018;total;3578;8023.0
1482;2018;vandalism;310;695.0
1482;2019;burglary;377;825.0
1482;2019;drugs_weapons;341;746.0
1482;2019;person;673;1472.0
1482;2019;theft;1852;4052.0
1482;2019;total;3947;8635.0
1482;2019;vandalism;316;691.0
1482;2020;burglary;434;929.0
1482;2020;drugs_weapons;339;726.0
1482;2020;person;670;1435.0
1482;2020;theft;2094;4485.0
1482;2020;total;4460;9552.0
1482;2020;vandalism;309;662.0
1482;2021;burglary;332;697.0
1482;2021;drugs_weapons;315;661.0
1482;2021;person;829;1739.0
1482;2021;theft;1668;3500.0
1482;2021;total;4240;8896.0
1482;2021;vandalism;266;558.0
1482;2022;burglary;338;694.0
1482;2022;drugs_weapons;225;462.0
1482;2022;person;771;1584.0
1482;2022;theft;1614;3316.0
1482;2022;total;4068;8358.0
1482;2022;vandalism;279;573.0
1482;2023;burglary;322;651.0
1482;2023;drugs_weapons;269;544.0
1482;2023;person;905;1831.0
1482;2023;theft;1511;3057.0
1482;2023;total;4034;8162.0
1482;2023;vandalism;282;571.0
1482;2024;burglary;201;402.0
1482;2024;drugs_weapons;324;648.0
1482;2024;person;905;1809.0
1482;2024;theft;1163;2324.0
1482;2024;total;4084;8162.0
1482;2024;vandalism;337;673.0
1482;2025;burglary;138;274.0
1482;2025;drugs_weapons;272;540.0
1482;2025;person;795;1577.0
1482;2025;theft;867;1720.0
1482;2025;total;3601;7144.0
1482;2025;vandalism;259;514.0
1484;1996;burglary;283;1833.0
1484;1996;drugs_weapons;23;149.0
1484;1996;person;190;1231.0
1484;1996;theft;1036;6711.0
